doc_id,doc_type,part_number,content,metadata
product_PS8769007,product,PS8769007,"Tappan Refrigerator Cold Control Thermostat. Fixes: Fridge too warm, Will Not Start, Freezer section too warm. Brand: Frigidaire. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 63.47}"
install_PS8769007,installation,PS8769007,Installation guide for Tappan Refrigerator Cold Control Thermostat. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=visT8iOK984""}"
troubleshoot_PS8769007,troubleshooting,PS8769007,"Tappan Refrigerator Cold Control Thermostat is recommended for these issues: Fridge too warm, Will Not Start, Freezer section too warm, Fridge too cold, Fridge and Freezer are too warm, Fridge runs too long, Too warm. This is a refrigerator part from Frigidaire.","{""category"": ""refrigerator"", ""symptoms"": [""Fridge too warm"", ""Will Not Start"", ""Freezer section too warm"", ""Fridge too cold"", ""Fridge and Freezer are too warm"", ""Fridge runs too long"", ""Too warm""]}"
product_PS423801,product,PS423801,"Tappan Refrigerator Defrost Timer - 60hz 120v. Fixes: Fridge too warm, Freezer not defrosting, Freezer section too warm. Brand: Frigidaire. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 37.84}"
install_PS423801,installation,PS423801,Installation guide for Tappan Refrigerator Defrost Timer - 60hz 120v. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=kKYvssvclvA""}"
troubleshoot_PS423801,troubleshooting,PS423801,"Tappan Refrigerator Defrost Timer - 60hz 120v is recommended for these issues: Fridge too warm, Freezer not defrosting, Freezer section too warm, Will Not Start, Leaking, Fridge and Freezer are too warm, Fridge runs too long, Fridge too cold, Freezer too cold, Frost buildup, Too warm, Noisy. This is a refrigerator part from Frigidaire.","{""category"": ""refrigerator"", ""symptoms"": [""Fridge too warm"", ""Freezer not defrosting"", ""Freezer section too warm"", ""Will Not Start"", ""Leaking"", ""Fridge and Freezer are too warm"", ""Fridge runs too long"", ""Fridge too cold"", ""Freezer too cold"", ""Frost buildup"", ""Too warm"", ""Noisy""]}"
product_PS358591,product,PS358591,"Thermador Refrigerator Replacement Ice Maker. Fixes: Ice maker not making ice, Leaking, Ice maker won’t dispense ice. Brand: Whirlpool. For: Refrigerator
Ice Maker
Wine and Beverage Cooler","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 118.05}"
install_PS358591,installation,PS358591,Installation guide for Thermador Refrigerator Replacement Ice Maker. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=ECdu8xqf0Ns""}"
troubleshoot_PS358591,troubleshooting,PS358591,"Thermador Refrigerator Replacement Ice Maker is recommended for these issues: Ice maker not making ice, Leaking, Ice maker won’t dispense ice, Ice maker dispenses too little ice, Ice maker dispenses too much ice, Won’t start. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Ice maker not making ice"", ""Leaking"", ""Ice maker won\u2019t dispense ice"", ""Ice maker dispenses too little ice"", ""Ice maker dispenses too much ice"", ""Won\u2019t start""]}"
product_PS12728638,product,PS12728638,"Thermador Refrigerator Door Switch. Fixes: Light not working. Brand: Whirlpool. For: Refrigerator
Freezer
Ice Maker","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 29.29}"
install_PS12728638,installation,PS12728638,Installation guide for Thermador Refrigerator Door Switch. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=2juGyjXFpyk""}"
troubleshoot_PS12728638,troubleshooting,PS12728638,Thermador Refrigerator Door Switch is recommended for these issues: Light not working. This is a refrigerator part from Whirlpool.,"{""category"": ""refrigerator"", ""symptoms"": [""Light not working""]}"
product_PS11757023,product,PS11757023,"Thermador Refrigerator Capacitor. Fixes: Fridge too warm, Will Not Start, Fridge and Freezer are too warm. Brand: Whirlpool. For: Refrigerator
Freezer","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 42.83}"
install_PS11757023,installation,PS11757023,Installation guide for Thermador Refrigerator Capacitor. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=rU2i9x9FXdQ""}"
troubleshoot_PS11757023,troubleshooting,PS11757023,"Thermador Refrigerator Capacitor is recommended for these issues: Fridge too warm, Will Not Start, Fridge and Freezer are too warm, Freezer section too warm, Clicking sound, Too warm, Fridge runs too long, Noisy, Won’t start, Freezer not defrosting. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Fridge too warm"", ""Will Not Start"", ""Fridge and Freezer are too warm"", ""Freezer section too warm"", ""Clicking sound"", ""Too warm"", ""Fridge runs too long"", ""Noisy"", ""Won\u2019t start"", ""Freezer not defrosting""]}"
product_PS11722132,product,PS11722132,"Thermador Refrigerator Everydrop Water Filter. Fixes: Ice maker not making ice, Leaking, Not dispensing water. Brand: Whirlpool. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 79.25}"
install_PS11722132,installation,PS11722132,Installation guide for Thermador Refrigerator Everydrop Water Filter. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=yM8Pr0F3rpc""}"
troubleshoot_PS11722132,troubleshooting,PS11722132,"Thermador Refrigerator Everydrop Water Filter is recommended for these issues: Ice maker not making ice, Leaking, Not dispensing water, Ice maker won’t dispense ice, Ice maker dispenses too little ice, Touchpad does not respond. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Ice maker not making ice"", ""Leaking"", ""Not dispensing water"", ""Ice maker won\u2019t dispense ice"", ""Ice maker dispenses too little ice"", ""Touchpad does not respond""]}"
product_PS11739027,product,PS11739027,"Thermador Refrigerator Control Bracket. Fixes: Not dispensing water, Ice maker won’t dispense ice, Ice maker not making ice. Brand: Whirlpool. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 16.9}"
install_PS11739027,installation,PS11739027,Installation guide for Thermador Refrigerator Control Bracket. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=bb3M5lVL9YA""}"
troubleshoot_PS11739027,troubleshooting,PS11739027,"Thermador Refrigerator Control Bracket is recommended for these issues: Not dispensing water, Ice maker won’t dispense ice, Ice maker not making ice. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Not dispensing water"", ""Ice maker won\u2019t dispense ice"", ""Ice maker not making ice""]}"
product_PS11739026,product,PS11739026,"Thermador Refrigerator Ice Guide. Fixes: Ice maker won’t dispense ice, Ice maker dispenses too much ice, Leaking. Brand: Whirlpool. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 16.9}"
install_PS11739026,installation,PS11739026,Installation guide for Thermador Refrigerator Ice Guide. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=2ncgPH1bq7s""}"
troubleshoot_PS11739026,troubleshooting,PS11739026,"Thermador Refrigerator Ice Guide is recommended for these issues: Ice maker won’t dispense ice, Ice maker dispenses too much ice, Leaking, Door Sweating, Ice maker not making ice, Ice maker dispenses too little ice. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Ice maker won\u2019t dispense ice"", ""Ice maker dispenses too much ice"", ""Leaking"", ""Door Sweating"", ""Ice maker not making ice"", ""Ice maker dispenses too little ice""]}"
product_PS11739347,product,PS11739347,"Thermador Refrigerator Light Bulb 10w. Brand: Whirlpool. For: Refrigerator
Dryer
Washer Dryer Combo
Wine and Beverage Cooler
Washer
Range
Wall Oven
Cooktop","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 17.9}"
install_PS11739347,installation,PS11739347,Installation guide for Thermador Refrigerator Light Bulb 10w. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=Hv_tPVum9ts""}"
product_PS11738973,product,PS11738973,"Thermador Refrigerator Evaporator Fan Blade. Fixes: Noisy, Fridge too warm, Too warm. Brand: Whirlpool. For: Refrigerator
Freezer","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 26.87}"
install_PS11738973,installation,PS11738973,Installation guide for Thermador Refrigerator Evaporator Fan Blade. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=tXIKsbOEeps""}"
troubleshoot_PS11738973,troubleshooting,PS11738973,"Thermador Refrigerator Evaporator Fan Blade is recommended for these issues: Noisy, Fridge too warm, Too warm, Freezer section too warm. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Noisy"", ""Fridge too warm"", ""Too warm"", ""Freezer section too warm""]}"
product_PS11738948,product,PS11738948,"Thermador Refrigerator Micro Switch. Fixes: Not dispensing water, Ice maker won’t dispense ice, Leaking. Brand: Whirlpool. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Whirlpool"", ""price"": 19.85}"
install_PS11738948,installation,PS11738948,Installation guide for Thermador Refrigerator Micro Switch. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=v8_pkrmEELg""}"
troubleshoot_PS11738948,troubleshooting,PS11738948,"Thermador Refrigerator Micro Switch is recommended for these issues: Not dispensing water, Ice maker won’t dispense ice, Leaking. This is a refrigerator part from Whirlpool.","{""category"": ""refrigerator"", ""symptoms"": [""Not dispensing water"", ""Ice maker won\u2019t dispense ice"", ""Leaking""]}"
product_PS16556076,product,PS16556076,"Thermador Refrigerator Water Filter. Brand: Bosch. For: Freezer
Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Bosch"", ""price"": 68.34}"
install_PS16556076,installation,PS16556076,Installation guide for Thermador Refrigerator Water Filter. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS734935,product,PS734935,"Uni Refrigerator Door Shelf Retainer Bar. Fixes: Door won’t open or close, Leaking. Brand: Frigidaire. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 41.83}"
install_PS734935,installation,PS734935,Installation guide for Uni Refrigerator Door Shelf Retainer Bar. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=RBJ10wFvJ2M""}"
troubleshoot_PS734935,troubleshooting,PS734935,"Uni Refrigerator Door Shelf Retainer Bar is recommended for these issues: Door won’t open or close, Leaking. This is a refrigerator part from Frigidaire.","{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close"", ""Leaking""]}"
product_PS734936,product,PS734936,Uni Refrigerator Door Shelf Retainer Bar. Fixes: Door won’t open or close. Brand: Frigidaire. For: Refrigerator,"{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 19.94}"
install_PS734936,installation,PS734936,Installation guide for Uni Refrigerator Door Shelf Retainer Bar. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=JGlCNEgLfM0""}"
troubleshoot_PS734936,troubleshooting,PS734936,Uni Refrigerator Door Shelf Retainer Bar is recommended for these issues: Door won’t open or close. This is a refrigerator part from Frigidaire.,"{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close""]}"
product_PS429868,product,PS429868,"Uni Refrigerator Door Shelf Retainer Bin. Fixes: Door won’t open or close, Noisy, Touchpad does not respond. Brand: Frigidaire. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 51.8}"
install_PS429868,installation,PS429868,Installation guide for Uni Refrigerator Door Shelf Retainer Bin. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=nr8TPEghgjs""}"
troubleshoot_PS429868,troubleshooting,PS429868,"Uni Refrigerator Door Shelf Retainer Bin is recommended for these issues: Door won’t open or close, Noisy, Touchpad does not respond. This is a refrigerator part from Frigidaire.","{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close"", ""Noisy"", ""Touchpad does not respond""]}"
product_PS429871,product,PS429871,"Uni Refrigerator Door Shelf Bin. Fixes: Door won’t open or close, Noisy. Brand: Frigidaire. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 39.84}"
install_PS429871,installation,PS429871,Installation guide for Uni Refrigerator Door Shelf Bin. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=G-A1YKp0o0o""}"
troubleshoot_PS429871,troubleshooting,PS429871,"Uni Refrigerator Door Shelf Bin is recommended for these issues: Door won’t open or close, Noisy. This is a refrigerator part from Frigidaire.","{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close"", ""Noisy""]}"
product_PS429854,product,PS429854,"Uni Refrigerator Crisper Pan. Fixes: Door won’t open or close, Leaking. Brand: Frigidaire. For: Refrigerator","{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 34.64}"
install_PS429854,installation,PS429854,Installation guide for Uni Refrigerator Crisper Pan. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=Eh_RNmQsgRk""}"
troubleshoot_PS429854,troubleshooting,PS429854,"Uni Refrigerator Crisper Pan is recommended for these issues: Door won’t open or close, Leaking. This is a refrigerator part from Frigidaire.","{""category"": ""refrigerator"", ""symptoms"": [""Door won\u2019t open or close"", ""Leaking""]}"
product_PS430917,product,PS430917,Uni Refrigerator Drawer Support Rail - Right Side. Fixes: Door won’t open or close. Brand: Frigidaire. For: Refrigerator,"{""category"": ""refrigerator"", ""brand"": ""Frigidaire"", ""price"": 49.79}"
install_PS430917,installation,PS430917,Installation guide for Uni Refrigerator Drawer Support Rail - Right Side. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""refrigerator"", ""video_url"": ""https://www.youtube.com/watch?v=tETYca_dopI""}"
