part_number,name,description,category,brand,price,in_stock,specifications,image_urls,rating,reviews_count
PS11746245,Inglis Dishwasher Upper Spray Arm Mount,"Inglis Dishwasher Upper Spray Arm Mount. Fixes: Not cleaning dishes properly, Leaking, Noisy. Brand: Whirlpool. For: Dishwasher",dishwasher,Whirlpool,8.92,True,"{""mpn"": ""WP8539324"", ""replace_parts"": [""AP6013024"", ""8268844"", ""8539324"", ""9742994"", ""WP8539324VP""], ""product_url"": ""https://www.partselect.com/PS11746245-Whirlpool-WP8539324-Dishwasher-Upper-Spray-Arm-Mount.htm?SourceCode=18"", ""symptoms"": [""Not cleaning dishes properly"", ""Leaking"", ""Noisy"", ""Door won\u2019t close"", ""Will not fill with water"", ""Not drying dishes properly""]}",[],,0
PS11756150,Jenn-Air Dishwasher Upper Rack Adjuster,"Jenn-Air Dishwasher Upper Rack Adjuster. Fixes: Door won’t close, Door latch failure, Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher",dishwasher,Whirlpool,32.45,True,"{""mpn"": ""WPW10546503"", ""replace_parts"": [""AP6022813"", ""W10306646"", ""W10418314"", ""W10546502"", ""W10546503"", ""W10911100"", ""WPW10546503VP""], ""product_url"": ""https://www.partselect.com/PS11756150-Whirlpool-WPW10546503-Dishwasher-Upper-Rack-Adjuster.htm?SourceCode=18"", ""symptoms"": [""Door won\u2019t close"", ""Door latch failure"", ""Not cleaning dishes properly"", ""Leaking"", ""Will Not Start"", ""Noisy""]}",[],,0
PS11750057,Jenn-Air Dishwasher Lower Dishrack Wheel Assembly,"Jenn-Air Dishwasher Lower Dishrack Wheel Assembly. Fixes: Door won’t close, Door latch failure, Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher",dishwasher,Whirlpool,46.02,True,"{""mpn"": ""WPW10195417"", ""replace_parts"": [""AP6016764"", ""W10195417"", ""WPW10195417VP""], ""product_url"": ""https://www.partselect.com/PS11750057-Whirlpool-WPW10195417-Lower-Dishrack-Wheel-Assembly.htm?SourceCode=18"", ""symptoms"": [""Door won\u2019t close"", ""Door latch failure"", ""Not cleaning dishes properly""]}",[],,0
PS10064063,Jenn-Air Dishwasher Dish Rack Adjuster Kit - Left And Right Side,"Jenn-Air Dishwasher Dish Rack Adjuster Kit - Left And Right Side. Fixes: Door won’t close, Not cleaning dishes properly, Door latch failure. Brand: Whirlpool. For: Dishwasher",dishwasher,Whirlpool,47.82,True,"{""mpn"": ""W10712394"", ""replace_parts"": [""AP5956100"", ""W10238417"", ""W10238418"", ""W10253546"", ""W10350376"", ""W10712394VP"", ""WPW10350376""], ""product_url"": ""https://www.partselect.com/PS10064063-Whirlpool-W10712394-Dishwasher-Dish-Rack-Adjuster-Kit-Left-and-Right-Side.htm?SourceCode=18"", ""symptoms"": [""Door won\u2019t close"", ""Not cleaning dishes properly"", ""Door latch failure"", ""Leaking"", ""Noisy"", ""Will Not Start"", ""Will not dispense detergent""]}",[],,0
PS11750071,Jenn-Air Dishwasher Rack Stop Clip,"Jenn-Air Dishwasher Rack Stop Clip. Fixes: Door won’t close, Door latch failure, Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher",dishwasher,Whirlpool,11.92,True,"{""mpn"": ""WPW10195622"", ""replace_parts"": [""AP6016778"", ""W10195622"", ""WPW10195622VP""], ""product_url"": ""https://www.partselect.com/PS11750071-Whirlpool-WPW10195622-Rack-Stop-Clip.htm?SourceCode=18"", ""symptoms"": [""Door won\u2019t close"", ""Door latch failure"", ""Not cleaning dishes properly""]}",[],,0
PS11748190,Jenn-Air Dishwasher Tine Pivot,Jenn-Air Dishwasher Tine Pivot. Fixes: Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher,dishwasher,Whirlpool,9.92,True,"{""mpn"": ""WPW10082853"", ""replace_parts"": [""AP6014920"", ""W10082853"", ""WPW10082853VP""], ""product_url"": ""https://www.partselect.com/PS11748190-Whirlpool-WPW10082853-Dishwasher-Tine-Pivot.htm?SourceCode=18"", ""symptoms"": [""Not cleaning dishes properly""]}",[],,0
PS17219659,Kelvinator Dishwasher Upper Rack Assembly (grey),Kelvinator Dishwasher Upper Rack Assembly (grey). Fixes: Not cleaning dishes properly. Brand: Frigidaire. For: Dishwasher,dishwasher,Frigidaire,99.13,True,"{""mpn"": ""5304535380"", ""replace_parts"": [""154331502"", ""5304498202"", ""5304498220"", ""5304517201"", ""5304517202"", ""5304535334""], ""product_url"": ""https://www.partselect.com/PS17219659-Frigidaire-5304535380-Upper-Rack-Assembly-Grey.htm?SourceCode=18"", ""symptoms"": [""Not cleaning dishes properly""]}",[],,0
PS8689824,Kelvinator Dishwasher Drain Pump -120v 60hz,"Kelvinator Dishwasher Drain Pump -120v 60hz. Fixes: Not draining, Noisy. Brand: Frigidaire. For: Dishwasher",dishwasher,Frigidaire,100.25,True,"{""mpn"": ""A00126401"", ""replace_parts"": [""AP5690431"", ""154736201"", ""5304492415""], ""product_url"": ""https://www.partselect.com/PS8689824-Frigidaire-A00126401-Drain-Pump-120V-60Hz.htm?SourceCode=18"", ""symptoms"": [""Not draining"", ""Noisy""]}",[],,0
PS12081829,LG Dishwasher Holder,LG Dishwasher Holder. Brand: LG. For: Dishwasher,dishwasher,LG,13.71,True,"{""mpn"": ""MEG64438801"", ""replace_parts"": [""AP6237065""], ""product_url"": ""https://www.partselect.com/PS12081829-LG-MEG64438801-Dishwasher-Holder.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS12075858,LG Dishwasher Roller Assembly,LG Dishwasher Roller Assembly. Brand: LG. For: Dishwasher,dishwasher,LG,13.71,True,"{""mpn"": ""4581DD3003C"", ""replace_parts"": [""4370FD3706C"", ""4581DD3003B"", ""4581DD9002B""], ""product_url"": ""https://www.partselect.com/PS12075858-LG-4581DD3003C-Dishwasher-Roller-Assembly.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS3524406,LG Dishwasher Hinge Cable,"LG Dishwasher Hinge Cable. Fixes: Door latch failure, Door won’t close. Brand: LG. For: Dishwasher",dishwasher,LG,16.69,True,"{""mpn"": ""4933DD3001B"", ""replace_parts"": [""AP4511304"", ""4933DD3001A"", ""4933DD3001B""], ""product_url"": ""https://www.partselect.com/PS3524406-LG-4933DD3001B-Hinge-Cable.htm?SourceCode=18"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close""]}",[],,0
PS12081830,LG Dishwasher Holder,LG Dishwasher Holder. Brand: LG. For: Dishwasher,dishwasher,LG,13.71,True,"{""mpn"": ""MEG64438901"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS12081830-LG-MEG64438901-Dishwasher-Holder.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS16621806,LG Dishwasher Hose Drain Assembly,"LG Dishwasher Hose Drain Assembly. Fixes: Leaking, Not draining. Brand: LG. For: Dishwasher",dishwasher,LG,63.83,True,"{""mpn"": ""AEM74333104"", ""replace_parts"": [""AEM74333101"", ""AEM74333103""], ""product_url"": ""https://www.partselect.com/PS16621806-LG-AEM74333104-Hose-Drain-Assembly.htm?SourceCode=18"", ""symptoms"": [""Leaking"", ""Not draining""]}",[],,0
PS12075784,LG Dishwasher Dishrack Assembly,LG Dishwasher Dishrack Assembly. Brand: LG. For: Dishwasher,dishwasher,LG,202.68,False,"{""mpn"": ""3751DD1001J"", ""replace_parts"": [""AP6231085"", ""3751DD1001B"", ""3751DD1001C"", ""3751DD1001G"", ""MGR47998602""], ""product_url"": ""https://www.partselect.com/PS12075784-LG-3751DD1001J-Dishrack-Assembly.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS3524564,LG Dishwasher Hinge Spring,"LG Dishwasher Hinge Spring. Fixes: Door latch failure, Door won’t close. Brand: LG. For: Dishwasher",dishwasher,LG,28.63,True,"{""mpn"": ""4970ED4004G"", ""replace_parts"": [""AP4997045"", ""4970ED4004A""], ""product_url"": ""https://www.partselect.com/PS3524564-LG-4970ED4004G-Dishwasher-Hinge-Spring.htm?SourceCode=18"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close""]}",[],,0
PS17267570,LG Dishwasher Gasket,LG Dishwasher Gasket. Fixes: Leaking. Brand: LG. For: Dishwasher,dishwasher,LG,62.98,True,"{""mpn"": ""3920DD3005H"", ""replace_parts"": [""3920DD3003A"", ""3920DD3005A"", ""3920DD3005B"", ""3920DD3005D""], ""product_url"": ""https://www.partselect.com/PS17267570-LG-3920DD3005H-Gasket.htm?SourceCode=18"", ""symptoms"": [""Leaking""]}",[],,0
PS7788355,LG Dishwasher Nozzle Assembly,LG Dishwasher Nozzle Assembly. Fixes: Not cleaning dishes properly. Brand: LG. For: Dishwasher,dishwasher,LG,63.04,True,"{""mpn"": ""AGB73093001"", ""replace_parts"": [""AP5676135""], ""product_url"": ""https://www.partselect.com/PS7788355-LG-AGB73093001-Dishwasher-Nozzle-Assembly.htm?SourceCode=18"", ""symptoms"": [""Not cleaning dishes properly""]}",[],,0
PS3579323,LG Dishwasher Diverter Motor - 120v 60hz,"LG Dishwasher Diverter Motor - 120v 60hz. Fixes: Not cleaning dishes properly, Noisy. Brand: LG. For: Dishwasher",dishwasher,LG,51.57,True,"{""mpn"": ""4681ED3001D"", ""replace_parts"": [""AP5243567"", ""4681ED3001B""], ""product_url"": ""https://www.partselect.com/PS3579323-LG-4681ED3001D-Diverter-Motor-120V-60Hz.htm?SourceCode=18"", ""symptoms"": [""Not cleaning dishes properly"", ""Noisy""]}",[],,0
PS11756470,Maytag Dishwasher Dishrack Adjuster And Wheel Assembly,Maytag Dishwasher Dishrack Adjuster And Wheel Assembly. Fixes: Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher,dishwasher,Whirlpool,23.01,True,"{""mpn"": ""WPW10571738"", ""replace_parts"": [""W10571738""], ""product_url"": ""https://www.partselect.com/PS11756470-Whirlpool-WPW10571738-Dishrack-Adjuster-and-Wheel-Assembly.htm?SourceCode=18"", ""symptoms"": [""Not cleaning dishes properly""]}",[],,0
PS421128,Midea Dishwasher Rinse Aid Cap,"Midea Dishwasher Rinse Aid Cap. Fixes: Leaking, Will not dispense detergent, Not cleaning dishes properly. Brand: Frigidaire. For: Dishwasher",dishwasher,Frigidaire,34.85,True,"{""mpn"": ""154388801"", ""replace_parts"": [""AP2109579"", ""890363"", ""154388802""], ""product_url"": ""https://www.partselect.com/PS421128-Frigidaire-154388801-Rinse-Aid-Cap.htm?SourceCode=18"", ""symptoms"": [""Leaking"", ""Will not dispense detergent"", ""Not cleaning dishes properly"", ""Not drying dishes properly""]}",[],,0
PS18189330,Midea Dishwasher Door Swicth Assembly,Midea Dishwasher Door Swicth Assembly. Fixes: Door latch failure. Brand: Midea. For: Dishwasher,dishwasher,Midea,15.95,True,"{""mpn"": ""17476000012184"", ""replace_parts"": [""17476000000048""], ""product_url"": ""https://www.partselect.com/PS18189330-Midea-17476000012184-Door-Swicth-Assembly.htm?SourceCode=18"", ""symptoms"": [""Door latch failure""]}",[],,0
PS18164818,Midea Dishwasher Cylindrical Filter,Midea Dishwasher Cylindrical Filter. Brand: Midea. For: Dishwasher,dishwasher,Midea,6.95,True,"{""mpn"": ""12176000003649"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS18164818-Midea-12176000003649-Cylindrical-Filter.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS18170902,Midea Dishwasher Seal,Midea Dishwasher Seal. Brand: Midea. For: Dishwasher,dishwasher,Midea,15.95,True,"{""mpn"": ""12676000002681"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS18170902-Midea-12676000002681-Seal.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS18170848,Midea Dishwasher Seal,Midea Dishwasher Seal. Brand: Midea. For: Dishwasher,dishwasher,Midea,6.95,False,"{""mpn"": ""12676000000764"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS18170848-Midea-12676000000764-Seal.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS18164921,Midea Dishwasher Hinge Roller,Midea Dishwasher Hinge Roller. Brand: Midea. For: Dishwasher,dishwasher,Midea,6.95,True,"{""mpn"": ""12176000008784"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS18164921-Midea-12176000008784-Hinge-Roller.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS18189314,Midea Dishwasher Door Switch Assembly,Midea Dishwasher Door Switch Assembly. Brand: Midea. For: Dishwasher,dishwasher,Midea,19.95,True,"{""mpn"": ""17476000008503"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS18189314-Midea-17476000008503-Door-Switch-Assembly.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS18164847,Midea Dishwasher Insignia Air Damper,Midea Dishwasher Insignia Air Damper. Brand: Midea. For: Dishwasher,dishwasher,Midea,20.95,True,"{""mpn"": ""12176000003911"", ""replace_parts"": [""17476000001636""], ""product_url"": ""https://www.partselect.com/PS18164847-Midea-12176000003911-Midea-Insignia-Air-Damper.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS18165395,Midea Dishwasher Upper Sprayer Pipe,Midea Dishwasher Upper Sprayer Pipe. Brand: Midea. For: Dishwasher,dishwasher,Midea,6.95,True,"{""mpn"": ""12176000A42020"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS18165395-Midea-12176000A42020-Upper-Sprayer-Pipe.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS18165098,Midea Dishwasher Upper Sprayer Assembly,Midea Dishwasher Upper Sprayer Assembly. Brand: Midea. For: Dishwasher,dishwasher,Midea,8.95,True,"{""mpn"": ""12176000022224"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS18165098-Midea-12176000022224-Upper-Sprayer-Assembly.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS11746830,Norge Dishwasher Door Gasket,Norge Dishwasher Door Gasket. Fixes: Leaking. Brand: Whirlpool. For: Dishwasher,dishwasher,Whirlpool,53.26,True,"{""mpn"": ""WP902894"", ""replace_parts"": [""AP6013603"", ""902894"", ""99001072"", ""99002006"", ""WP902894VP""], ""product_url"": ""https://www.partselect.com/PS11746830-Whirlpool-WP902894-Door-Gasket.htm?SourceCode=18"", ""symptoms"": [""Leaking""]}",[],,0
PS11746857,Norge Dishwasher Door Spring Linkage,"Norge Dishwasher Door Spring Linkage. Fixes: Door latch failure, Door won’t close, Leaking. Brand: Whirlpool. For: Dishwasher",dishwasher,Whirlpool,10.42,True,"{""mpn"": ""WP912653"", ""replace_parts"": [""AP6013630"", ""9-12653"", ""912653""], ""product_url"": ""https://www.partselect.com/PS11746857-Whirlpool-WP912653-Door-Spring-Linkage.htm?SourceCode=18"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close"", ""Leaking""]}",[],,0
PS11746856,Norge Dishwasher Door Spring,"Norge Dishwasher Door Spring. Fixes: Door latch failure, Door won’t close, Leaking. Brand: Whirlpool. For: Dishwasher",dishwasher,Whirlpool,10.92,True,"{""mpn"": ""WP912652"", ""replace_parts"": [""AP6013629"", ""9-12652"", ""912652""], ""product_url"": ""https://www.partselect.com/PS11746856-Whirlpool-WP912652-Door-Spring.htm?SourceCode=18"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close"", ""Leaking""]}",[],,0
PS11746834,Norge Dishwasher White Dishrack Roller,Norge Dishwasher White Dishrack Roller. Fixes: Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher,dishwasher,Whirlpool,14.91,True,"{""mpn"": ""WP903093"", ""replace_parts"": [""AP6013607"", ""9-12683"", ""9-12684"", ""9-3093"", ""903093"", ""912683"", ""912684""], ""product_url"": ""https://www.partselect.com/PS11746834-Whirlpool-WP903093-White-Dishrack-Roller.htm?SourceCode=18"", ""symptoms"": [""Not cleaning dishes properly""]}",[],,0
PS11748543,Norge Dishwasher Inner Door Foam Insulation Strip,Norge Dishwasher Inner Door Foam Insulation Strip. Fixes: Leaking. Brand: Whirlpool. For: Dishwasher,dishwasher,Whirlpool,26.87,True,"{""mpn"": ""WPW10117748"", ""replace_parts"": [""AP6015268"", ""9-3233"", ""903233"", ""W10117748""], ""product_url"": ""https://www.partselect.com/PS11748543-Whirlpool-WPW10117748-Dishwasher-Inner-Door-Foam-Insulation-Strip.htm?SourceCode=18"", ""symptoms"": [""Leaking""]}",[],,0
PS2099645,Norge Dishwasher Door Switches And Holder Assembly,"Norge Dishwasher Door Switches And Holder Assembly. Fixes: Will Not Start, Door latch failure, Door won’t close. Brand: Whirlpool. For: Dishwasher",dishwasher,Whirlpool,64.22,False,"{""mpn"": ""99002254"", ""replace_parts"": [""AP4113223"", ""780069"", ""9-3086"", ""903086"", ""99001077"", ""99002254""], ""product_url"": ""https://www.partselect.com/PS2099645-Whirlpool-99002254-Door-Switches-and-Holder-Assembly.htm?SourceCode=18"", ""symptoms"": [""Will Not Start"", ""Door latch failure"", ""Door won\u2019t close""]}",[],,0
PS11747612,Norge Dishwasher Upper Spray Arm Assembly,Norge Dishwasher Upper Spray Arm Assembly. Fixes: Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher,dishwasher,Whirlpool,9.92,True,"{""mpn"": ""WP99001586"", ""replace_parts"": [""AP6014374"", ""99001586""], ""product_url"": ""https://www.partselect.com/PS11747612-Whirlpool-WP99001586-Upper-Spray-Arm-Assembly.htm?SourceCode=18"", ""symptoms"": [""Not cleaning dishes properly""]}",[],,0
PS11747611,Norge Dishwasher Silverware Basket,"Norge Dishwasher Silverware Basket. Fixes: Not cleaning dishes properly, Leaking. Brand: Whirlpool. For: Dishwasher",dishwasher,Whirlpool,28.87,True,"{""mpn"": ""WP99001576"", ""replace_parts"": [""AP6014373"", ""99001576"", ""99001663"", ""99001664"", ""99001752""], ""product_url"": ""https://www.partselect.com/PS11747611-Whirlpool-WP99001576-Silverware-Basket.htm?SourceCode=18"", ""symptoms"": [""Not cleaning dishes properly"", ""Leaking""]}",[],,0
PS10058975,Samsung Dishwasher Install Bracket,"Samsung Dishwasher Install Bracket. Brand: Samsung. For: Dishwasher
Washer",dishwasher,Samsung,6.93,True,"{""mpn"": ""DD61-00465A"", ""replace_parts"": [""113163""], ""product_url"": ""https://www.partselect.com/PS10058975-Samsung-DD61-00465A-Install-Bracket.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS11747755,Samsung Dishwasher Upper Rack Wheel,"Samsung Dishwasher Upper Rack Wheel. Fixes: Door won’t close, Not cleaning dishes properly, Noisy. Brand: Whirlpool. For: Dishwasher",dishwasher,Whirlpool,12.91,True,"{""mpn"": ""WP99003147"", ""replace_parts"": [""AP6014515"", ""6-918708"", ""99003147"", ""WP99003147VP""], ""product_url"": ""https://www.partselect.com/PS11747755-Whirlpool-WP99003147-Upper-Rack-Wheel.htm?SourceCode=18"", ""symptoms"": [""Door won\u2019t close"", ""Not cleaning dishes properly"", ""Noisy"", ""Door latch failure""]}",[],,0
PS11751688,Samsung Dishwasher Door Latch W/switches No Handle,"Samsung Dishwasher Door Latch W/switches No Handle. Fixes: Door latch failure, Door won’t close, Will Not Start. Brand: Whirlpool. For: Dishwasher",dishwasher,Whirlpool,53.33,True,"{""mpn"": ""WPW10275768"", ""replace_parts"": [""AP6018386"", ""99002580"", ""99003347"", ""W10275768""], ""product_url"": ""https://www.partselect.com/PS11751688-Whirlpool-WPW10275768-Dishwasher-Door-Latch-w-Switches-No-Handle.htm?SourceCode=18"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close"", ""Will Not Start"", ""Leaking""]}",[],,0
PS12394435,Samsung Dishwasher Door Switch,"Samsung Dishwasher Door Switch. Fixes: Door latch failure, Door won’t close. Brand: Samsung. For: Dishwasher",dishwasher,Samsung,66.76,True,"{""mpn"": ""DD81-02132A"", ""replace_parts"": [""AP6287051"", ""DD81-01629A""], ""product_url"": ""https://www.partselect.com/PS12394435-Samsung-DD81-02132A-Dishwasher-Door-Switch.htm?SourceCode=18"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close""]}",[],,0
PS2367638,Samsung Dishwasher Affresh Cleaner,"Samsung Dishwasher Affresh Cleaner. Brand: Whirlpool. For: Dishwasher
Microwave",dishwasher,Whirlpool,17.72,True,"{""mpn"": ""W10282479"", ""replace_parts"": [""AP4482632"", ""11090"", ""14202928"", ""14211394"", ""18001017"", ""18001020"", ""18001059"", ""4319102"", ""8171408"", ""8171408RM"", ""W10209294""], ""product_url"": ""https://www.partselect.com/PS2367638-Whirlpool-W10282479-Affresh-Cleaner.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS4222532,Samsung Dishwasher Lower Rack Roller With Mounting Clip,Samsung Dishwasher Lower Rack Roller With Mounting Clip. Brand: Samsung. For: Dishwasher,dishwasher,Samsung,16.9,True,"{""mpn"": ""DD66-00023A"", ""replace_parts"": [""AP4342187""], ""product_url"": ""https://www.partselect.com/PS4222532-Samsung-DD66-00023A-Lower-Rack-Roller-with-Mounting-Clip.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS12721288,Samsung Dishwasher Door Guide Cap,"Samsung Dishwasher Door Guide Cap. Brand: Samsung. For: Dishwasher
Washer",dishwasher,Samsung,5.4,True,"{""mpn"": ""DD67-00113B"", ""replace_parts"": [""AP6884906"", ""113236"", ""114370"", ""DD67-00074A""], ""product_url"": ""https://www.partselect.com/PS12721288-Samsung-DD67-00113B-Door-Guide-Cap.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS12085764,Samsung Dishwasher Rotor Assembly (upper),Samsung Dishwasher Rotor Assembly (upper). Fixes: Not cleaning dishes properly. Brand: Samsung. For: Dishwasher,dishwasher,Samsung,59.69,True,"{""mpn"": ""DD97-00509A"", ""replace_parts"": [""113279""], ""product_url"": ""https://www.partselect.com/PS12085764-Samsung-DD97-00509A-Rotor-Assembly-Upper.htm?SourceCode=18"", ""symptoms"": [""Not cleaning dishes properly""]}",[],,0
PS12085666,Samsung Dishwasher Nozzle Assembly,Samsung Dishwasher Nozzle Assembly. Fixes: Not cleaning dishes properly. Brand: Samsung. For: Dishwasher,dishwasher,Samsung,45.82,True,"{""mpn"": ""DD82-01309A"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS12085666-Samsung-DD82-01309A-Dishwasher-Nozzle-Assembly.htm?SourceCode=18"", ""symptoms"": [""Not cleaning dishes properly""]}",[],,0
PS12085689,Samsung Dishwasher Dish Rack Assembly (lower),Samsung Dishwasher Dish Rack Assembly (lower). Brand: Samsung. For: Dishwasher,dishwasher,Samsung,148.91,True,"{""mpn"": ""DD82-01384A"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS12085689-Samsung-DD82-01384A-Dish-Rack-Assembly-Lower.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS17821669,SMEG Dishwasher Drain Pump (120/60 Ls08 Model),SMEG Dishwasher Drain Pump (120/60 Ls08 Model). Brand: SMEG. For: Dishwasher,dishwasher,SMEG,51.92,True,"{""mpn"": ""792970277"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS17821669-SMEG-792970277-Drain-Pump-120-60-Ls08-Model.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS17819897,SMEG Dishwasher O-ring,SMEG Dishwasher O-ring. Brand: SMEG. For: Dishwasher,dishwasher,SMEG,5.95,True,"{""mpn"": ""754131307"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS17819897-SMEG-754131307-O-Ring.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS17823921,SMEG Dishwasher Adjuster Feet (ls08 Model),SMEG Dishwasher Adjuster Feet (ls08 Model). Brand: SMEG. For: Dishwasher,dishwasher,SMEG,8.03,True,"{""mpn"": ""975770365"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS17823921-SMEG-975770365-Adjuster-Feet-Ls08-Model.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS17820671,SMEG Dishwasher Pin For Basket Blocking,SMEG Dishwasher Pin For Basket Blocking. Brand: SMEG. For: Dishwasher,dishwasher,SMEG,5.95,True,"{""mpn"": ""765550381"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS17820671-SMEG-765550381-Pin-For-Basket-Blocking.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS17821828,SMEG Dishwasher Heater Element (d32 115v),SMEG Dishwasher Heater Element (d32 115v). Brand: SMEG. For: Dishwasher,dishwasher,SMEG,81.46,True,"{""mpn"": ""806890552"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS17821828-SMEG-806890552-Heater-Element-D32-115v.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS17820772,SMEG Dishwasher Air Break Assembly (ls 2012 Decflo),SMEG Dishwasher Air Break Assembly (ls 2012 Decflo). Brand: SMEG. For: Dishwasher,dishwasher,SMEG,30.14,True,"{""mpn"": ""766610243"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS17820772-SMEG-766610243-Air-Break-Assembly-LS-2012-Decflo.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS17818086,SMEG Dishwasher Central Drain Filter,SMEG Dishwasher Central Drain Filter. Brand: SMEG. For: Dishwasher,dishwasher,SMEG,23.96,True,"{""mpn"": ""693410546"", ""replace_parts"": [""693410318""], ""product_url"": ""https://www.partselect.com/PS17818086-SMEG-693410546-Central-Drain-Filter.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS17819912,SMEG Dishwasher Tank Lower Gasket (ls08 Model),SMEG Dishwasher Tank Lower Gasket (ls08 Model). Brand: SMEG. For: Dishwasher,dishwasher,SMEG,20.4,True,"{""mpn"": ""754132055"", ""replace_parts"": [""754132054""], ""product_url"": ""https://www.partselect.com/PS17819912-SMEG-754132055-Tank-Lower-Gasket-Ls08-Model.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS17820737,SMEG Dishwasher Left Hand Door Seal Block,SMEG Dishwasher Left Hand Door Seal Block. Brand: SMEG. For: Dishwasher,dishwasher,SMEG,5.95,True,"{""mpn"": ""766330874"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS17820737-SMEG-766330874-Left-Hand-Door-Seal-Block.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS17820851,SMEG Dishwasher Electrical Module Support,SMEG Dishwasher Electrical Module Support. Brand: SMEG. For: Dishwasher,dishwasher,SMEG,6.26,True,"{""mpn"": ""768414143"", ""replace_parts"": [], ""product_url"": ""https://www.partselect.com/PS17820851-SMEG-768414143-Electrical-Module-Support.htm?SourceCode=18"", ""symptoms"": []}",[],,0
PS1960673,Speed Queen Dishwasher Affresh Washing Machine Cleaner - 3 Pack,"Speed Queen Dishwasher Affresh Washing Machine Cleaner - 3 Pack. Brand: Whirlpool. For: Washer
Washer Dryer Combo",dishwasher,Whirlpool,15.33,True,"{""mpn"": ""W10135699"", ""replace_parts"": [""AP4308494"", ""18001080"", ""77109"", ""AFFRESH"", ""GLISTEN"", ""TJ106"", ""TJ122"", ""TJ129"", ""W10135699"", ""W10135699A"", ""W10913950""], ""product_url"": ""https://www.partselect.com/PS1960673-Whirlpool-W10135699-Affresh-Washing-Machine-Cleaner-3-pack.htm?SourceCode=18"", ""symptoms"": []}",[],,0
